talhao,idade,prescrição,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,VPL
38,3,40,0,0,0,7215,0,0,0,0,0,7215,0,0,0,0,0,7215,215742
38,3,43,0,0,0,7215,0,0,0,0,0,7215,0,0,0,0,0,0,263487
38,3,46,0,0,0,7215,0,0,0,0,0,0,8103,0,0,0,0,6105,213025
38,3,49,0,0,0,7215,0,0,0,0,0,0,8103,0,0,0,0,0,265306
38,3,55,0,0,0,0,8103,0,0,0,0,6105,0,0,0,0,6105,0,177791
38,3,58,0,0,0,0,8103,0,0,0,0,6105,0,0,0,0,0,7215,211428
38,3,61,0,0,0,0,8103,0,0,0,0,6105,0,0,0,0,0,0,259173
38,3,64,0,0,0,0,8103,0,0,0,0,0,7215,0,0,0,0,6105,215909
38,3,67,0,0,0,0,8103,0,0,0,0,0,7215,0,0,0,0,0,268190
38,3,73,0,0,0,0,8103,0,0,0,0,0,0,8103,0,0,0,0,265673
39,3,1,0,0,7544,0,0,0,0,7544,0,0,0,0,7544,0,0,0,231328
39,3,4,0,0,7544,0,0,0,0,7544,0,0,0,0,0,8733,0,0,231048
39,3,7,0,0,7544,0,0,0,0,7544,0,0,0,0,0,0,9676,0,242819
39,3,10,0,0,7544,0,0,0,0,0,8733,0,0,0,0,7544,0,0,234800
39,3,13,0,0,7544,0,0,0,0,0,8733,0,0,0,0,0,8733,0,252378
39,3,16,0,0,7544,0,0,0,0,0,8733,0,0,0,0,0,0,9676,283844
39,3,19,0,0,7544,0,0,0,0,0,0,9676,0,0,0,0,7544,0,247322
39,3,22,0,0,7544,0,0,0,0,0,0,9676,0,0,0,0,0,8733,284165
39,3,25,0,0,7544,0,0,0,0,0,0,9676,0,0,0,0,0,0,335851
39,3,28,0,0,0,8733,0,0,0,0,7544,0,0,0,0,7544,0,0,240314
39,3,31,0,0,0,8733,0,0,0,0,7544,0,0,0,0,0,8733,0,257892
39,3,34,0,0,0,8733,0,0,0,0,7544,0,0,0,0,0,0,9676,289358
39,3,37,0,0,0,8733,0,0,0,0,0,8733,0,0,0,0,7544,0,261369
39,3,40,0,0,0,8733,0,0,0,0,0,8733,0,0,0,0,0,8733,298212
39,3,43,0,0,0,8733,0,0,0,0,0,8733,0,0,0,0,0,0,349898
39,3,46,0,0,0,8733,0,0,0,0,0,0,9676,0,0,0,0,7544,293529
39,3,49,0,0,0,8733,0,0,0,0,0,0,9676,0,0,0,0,0,350195
39,3,55,0,0,0,0,9676,0,0,0,0,7544,0,0,0,0,7544,0,253939
39,3,58,0,0,0,0,9676,0,0,0,0,7544,0,0,0,0,0,8733,290782
39,3,61,0,0,0,0,9676,0,0,0,0,7544,0,0,0,0,0,0,342468
39,3,64,0,0,0,0,9676,0,0,0,0,0,8733,0,0,0,0,7544,293999
39,3,67,0,0,0,0,9676,0,0,0,0,0,8733,0,0,0,0,0,350665
39,3,73,0,0,0,0,9676,0,0,0,0,0,0,9676,0,0,0,0,346329
40,3,1,0,0,5880,0,0,0,0,5880,0,0,0,0,5880,0,0,0,203398
40,3,4,0,0,5880,0,0,0,0,5880,0,0,0,0,0,6720,0,0,201061
40,3,7,0,0,5880,0,0,0,0,5880,0,0,0,0,0,0,7410,0,208525
40,3,10,0,0,5880,0,0,0,0,0,6720,0,0,0,0,5880,0,0,202769
40,3,13,0,0,5880,0,0,0,0,0,6720,0,0,0,0,0,6720,0,213931
40,3,16,0,0,5880,0,0,0,0,0,6720,0,0,0,0,0,0,7410,237063
40,3,19,0,0,5880,0,0,0,0,0,0,7410,0,0,0,0,5880,0,210082
40,3,22,0,0,5880,0,0,0,0,0,0,7410,0,0,0,0,0,6720,236637
40,3,25,0,0,5880,0,0,0,0,0,0,7410,0,0,0,0,0,0,274247
40,3,28,0,0,0,6720,0,0,0,0,5880,0,0,0,0,5880,0,0,205281
40,3,31,0,0,0,6720,0,0,0,0,5880,0,0,0,0,0,6720,0,216443
40,3,34,0,0,0,6720,0,0,0,0,5880,0,0,0,0,0,0,7410,239575
40,3,37,0,0,0,6720,0,0,0,0,0,6720,0,0,0,0,5880,0,218026
40,3,40,0,0,0,6720,0,0,0,0,0,6720,0,0,0,0,0,6720,244581
40,3,43,0,0,0,6720,0,0,0,0,0,6720,0,0,0,0,0,0,282191
40,3,46,0,0,0,6720,0,0,0,0,0,0,7410,0,0,0,0,5880,241018
40,3,49,0,0,0,6720,0,0,0,0,0,0,7410,0,0,0,0,0,281798
40,3,55,0,0,0,0,7410,0,0,0,0,5880,0,0,0,0,5880,0,212370
40,3,58,0,0,0,0,7410,0,0,0,0,5880,0,0,0,0,0,6720,238925
40,3,61,0,0,0,0,7410,0,0,0,0,5880,0,0,0,0,0,0,276535
40,3,64,0,0,0,0,7410,0,0,0,0,0,6720,0,0,0,0,5880,240392
40,3,67,0,0,0,0,7410,0,0,0,0,0,6720,0,0,0,0,0,281172
40,3,73,0,0,0,0,7410,0,0,0,0,0,0,7410,0,0,0,0,277871
41,3,1,0,0,4968,0,0,0,0,4968,0,0,0,0,4968,0,0,0,152339
41,3,4,0,0,4968,0,0,0,0,4968,0,0,0,0,0,5751,0,0,152154
41,3,7,0,0,4968,0,0,0,0,4968,0,0,0,0,0,0,6372,0,159905
41,3,10,0,0,4968,0,0,0,0,0,5751,0,0,0,0,4968,0,0,154625
41,3,13,0,0,4968,0,0,0,0,0,5751,0,0,0,0,0,5751,0,166201
41,3,16,0,0,4968,0,0,0,0,0,5751,0,0,0,0,0,0,6372,186922
41,3,19,0,0,4968,0,0,0,0,0,0,6372,0,0,0,0,4968,0,162871
41,3,22,0,0,4968,0,0,0,0,0,0,6372,0,0,0,0,0,5751,187133
41,3,25,0,0,4968,0,0,0,0,0,0,6372,0,0,0,0,0,0,221170
41,3,28,0,0,0,5751,0,0,0,0,4968,0,0,0,0,4968,0,0,158255
41,3,31,0,0,0,5751,0,0,0,0,4968,0,0,0,0,0,5751,0,169831
41,3,34,0,0,0,5751,0,0,0,0,4968,0,0,0,0,0,0,6372,190552
41,3,37,0,0,0,5751,0,0,0,0,0,5751,0,0,0,0,4968,0,172120
41,3,40,0,0,0,5751,0,0,0,0,0,5751,0,0,0,0,0,5751,196382
41,3,43,0,0,0,5751,0,0,0,0,0,5751,0,0,0,0,0,0,230419
41,3,46,0,0,0,5751,0,0,0,0,0,0,6372,0,0,0,0,4968,193298
41,3,49,0,0,0,5751,0,0,0,0,0,0,6372,0,0,0,0,0,230614
41,3,55,0,0,0,0,6372,0,0,0,0,4968,0,0,0,0,4968,0,167227
41,3,58,0,0,0,0,6372,0,0,0,0,4968,0,0,0,0,0,5751,191489
41,3,61,0,0,0,0,6372,0,0,0,0,4968,0,0,0,0,0,0,225526
41,3,64,0,0,0,0,6372,0,0,0,0,0,5751,0,0,0,0,4968,193607
41,3,67,0,0,0,0,6372,0,0,0,0,0,5751,0,0,0,0,0,230923
41,3,73,0,0,0,0,6372,0,0,0,0,0,0,6372,0,0,0,0,228069
42,3,1,0,0,7425,0,0,0,0,7425,0,0,0,0,7425,0,0,0,172824
42,3,4,0,0,7425,0,0,0,0,7425,0,0,0,0,0,8775,0,0,177095
42,3,7,0,0,7425,0,0,0,0,7425,0,0,0,0,0,0,9855,0,193462
42,3,10,0,0,7425,0,0,0,0,0,8775,0,0,0,0,7425,0,0,183452
42,3,13,0,0,7425,0,0,0,0,0,8775,0,0,0,0,0,8775,0,206253
42,3,16,0,0,7425,0,0,0,0,0,8775,0,0,0,0,0,0,9855,241205
42,3,19,0,0,7425,0,0,0,0,0,0,9855,0,0,0,0,7425,0,202684
42,3,22,0,0,7425,0,0,0,0,0,0,9855,0,0,0,0,0,8775,243594
42,3,25,0,0,7425,0,0,0,0,0,0,9855,0,0,0,0,0,0,301664
42,3,28,0,0,0,8775,0,0,0,0,7425,0,0,0,0,7425,0,0,192792
42,3,31,0,0,0,8775,0,0,0,0,7425,0,0,0,0,0,8775,0,215593
42,3,34,0,0,0,8775,0,0,0,0,7425,0,0,0,0,0,0,9855,250545
42,3,37,0,0,0,8775,0,0,0,0,0,8775,0,0,0,0,7425,0,221479
42,3,40,0,0,0,8775,0,0,0,0,0,8775,0,0,0,0,0,8775,262389
42,3,43,0,0,0,8775,0,0,0,0,0,8775,0,0,0,0,0,0,320459
42,3,46,0,0,0,8775,0,0,0,0,0,0,9855,0,0,0,0,7425,259083
42,3,49,0,0,0,8775,0,0,0,0,0,0,9855,0,0,0,0,0,322670
42,3,55,0,0,0,0,9855,0,0,0,0,7425,0,0,0,0,7425,0,216233
42,3,58,0,0,0,0,9855,0,0,0,0,7425,0,0,0,0,0,8775,257143
42,3,61,0,0,0,0,9855,0,0,0,0,7425,0,0,0,0,0,0,315213
42,3,64,0,0,0,0,9855,0,0,0,0,0,8775,0,0,0,0,7425,262592
42,3,67,0,0,0,0,9855,0,0,0,0,0,8775,0,0,0,0,0,326179
42,3,73,0,0,0,0,9855,0,0,0,0,0,0,9855,0,0,0,0,323116
43,3,1,0,0,3960,0,0,0,0,3960,0,0,0,0,3960,0,0,0,92180
43,3,4,0,0,3960,0,0,0,0,3960,0,0,0,0,0,4680,0,0,94459
43,3,7,0,0,3960,0,0,0,0,3960,0,0,0,0,0,0,5256,0,103188
43,3,10,0,0,3960,0,0,0,0,0,4680,0,0,0,0,3960,0,0,97848
43,3,13,0,0,3960,0,0,0,0,0,4680,0,0,0,0,0,4680,0,110009
43,3,16,0,0,3960,0,0,0,0,0,4680,0,0,0,0,0,0,5256,128650
43,3,19,0,0,3960,0,0,0,0,0,0,5256,0,0,0,0,3960,0,108106
43,3,22,0,0,3960,0,0,0,0,0,0,5256,0,0,0,0,0,4680,129924
43,3,25,0,0,3960,0,0,0,0,0,0,5256,0,0,0,0,0,0,160895
43,3,28,0,0,0,4680,0,0,0,0,3960,0,0,0,0,3960,0,0,102829
43,3,31,0,0,0,4680,0,0,0,0,3960,0,0,0,0,0,4680,0,114990
43,3,34,0,0,0,4680,0,0,0,0,3960,0,0,0,0,0,0,5256,133631
43,3,37,0,0,0,4680,0,0,0,0,0,4680,0,0,0,0,3960,0,118130
43,3,40,0,0,0,4680,0,0,0,0,0,4680,0,0,0,0,0,4680,139948
43,3,43,0,0,0,4680,0,0,0,0,0,4680,0,0,0,0,0,0,170919
43,3,46,0,0,0,4680,0,0,0,0,0,0,5256,0,0,0,0,3960,138184
43,3,49,0,0,0,4680,0,0,0,0,0,0,5256,0,0,0,0,0,172097
43,3,55,0,0,0,0,5256,0,0,0,0,3960,0,0,0,0,3960,0,115331
43,3,58,0,0,0,0,5256,0,0,0,0,3960,0,0,0,0,0,4680,137149
43,3,61,0,0,0,0,5256,0,0,0,0,3960,0,0,0,0,0,0,168120
43,3,64,0,0,0,0,5256,0,0,0,0,0,4680,0,0,0,0,3960,140054
43,3,67,0,0,0,0,5256,0,0,0,0,0,4680,0,0,0,0,0,173967
43,3,73,0,0,0,0,5256,0,0,0,0,0,0,5256,0,0,0,0,172334
44,3,1,0,0,6364,0,0,0,0,6364,0,0,0,0,6364,0,0,0,166659
44,3,4,0,0,6364,0,0,0,0,6364,0,0,0,0,0,7437,0,0,168355
44,3,7,0,0,6364,0,0,0,0,6364,0,0,0,0,0,0,8325,0,181077
44,3,10,0,0,6364,0,0,0,0,0,7437,0,0,0,0,6364,0,0,172703
44,3,13,0,0,6364,0,0,0,0,0,7437,0,0,0,0,0,7437,0,190035
44,3,16,0,0,6364,0,0,0,0,0,7437,0,0,0,0,0,0,8325,218818
44,3,19,0,0,6364,0,0,0,0,0,0,8325,0,0,0,0,6364,0,187286
44,3,22,0,0,6364,0,0,0,0,0,0,8325,0,0,0,0,0,7437,220337
44,3,25,0,0,6364,0,0,0,0,0,0,8325,0,0,0,0,0,0,267931
44,3,28,0,0,0,7437,0,0,0,0,6364,0,0,0,0,6364,0,0,179089
44,3,31,0,0,0,7437,0,0,0,0,6364,0,0,0,0,0,7437,0,196421
44,3,34,0,0,0,7437,0,0,0,0,6364,0,0,0,0,0,0,8325,225204
44,3,37,0,0,0,7437,0,0,0,0,0,7437,0,0,0,0,6364,0,200447
44,3,40,0,0,0,7437,0,0,0,0,0,7437,0,0,0,0,0,7437,233498
44,3,43,0,0,0,7437,0,0,0,0,0,7437,0,0,0,0,0,0,281092
44,3,46,0,0,0,7437,0,0,0,0,0,0,8325,0,0,0,0,6364,230952
44,3,49,0,0,0,7437,0,0,0,0,0,0,8325,0,0,0,0,0,282499
44,3,55,0,0,0,0,8325,0,0,0,0,6364,0,0,0,0,6364,0,196405
44,3,58,0,0,0,0,8325,0,0,0,0,6364,0,0,0,0,0,7437,229456
44,3,61,0,0,0,0,8325,0,0,0,0,6364,0,0,0,0,0,0,277050
44,3,64,0,0,0,0,8325,0,0,0,0,0,7437,0,0,0,0,6364,233183
44,3,67,0,0,0,0,8325,0,0,0,0,0,7437,0,0,0,0,0,284730
44,3,73,0,0,0,0,8325,0,0,0,0,0,0,8325,0,0,0,0,282372
45,3,1,0,0,3920,0,0,0,0,3920,0,0,0,0,3920,0,0,0,135597
45,3,4,0,0,3920,0,0,0,0,3920,0,0,0,0,0,4480,0,0,134038
45,3,7,0,0,3920,0,0,0,0,3920,0,0,0,0,0,0,4940,0,139014
45,3,10,0,0,3920,0,0,0,0,0,4480,0,0,0,0,3920,0,0,135179
45,3,13,0,0,3920,0,0,0,0,0,4480,0,0,0,0,0,4480,0,142619
45,3,16,0,0,3920,0,0,0,0,0,4480,0,0,0,0,0,0,4940,158041
45,3,19,0,0,3920,0,0,0,0,0,0,4940,0,0,0,0,3920,0,140053
45,3,22,0,0,3920,0,0,0,0,0,0,4940,0,0,0,0,0,4480,157758
45,3,25,0,0,3920,0,0,0,0,0,0,4940,0,0,0,0,0,0,182832
45,3,28,0,0,0,4480,0,0,0,0,3920,0,0,0,0,3920,0,0,136854
45,3,31,0,0,0,4480,0,0,0,0,3920,0,0,0,0,0,4480,0,144294
45,3,34,0,0,0,4480,0,0,0,0,3920,0,0,0,0,0,0,4940,159716
45,3,37,0,0,0,4480,0,0,0,0,0,4480,0,0,0,0,3920,0,145349
45,3,40,0,0,0,4480,0,0,0,0,0,4480,0,0,0,0,0,4480,163054
45,3,43,0,0,0,4480,0,0,0,0,0,4480,0,0,0,0,0,0,188128
45,3,46,0,0,0,4480,0,0,0,0,0,0,4940,0,0,0,0,3920,160679
45,3,49,0,0,0,4480,0,0,0,0,0,0,4940,0,0,0,0,0,187866
45,3,55,0,0,0,0,4940,0,0,0,0,3920,0,0,0,0,3920,0,141577
45,3,58,0,0,0,0,4940,0,0,0,0,3920,0,0,0,0,0,4480,159282
45,3,61,0,0,0,0,4940,0,0,0,0,3920,0,0,0,0,0,0,184356
45,3,64,0,0,0,0,4940,0,0,0,0,0,4480,0,0,0,0,3920,160260
45,3,67,0,0,0,0,4940,0,0,0,0,0,4480,0,0,0,0,0,187447
45,3,73,0,0,0,0,4940,0,0,0,0,0,0,4940,0,0,0,0,185246
46,3,1,0,0,4816,0,0,0,0,4816,0,0,0,0,4816,0,0,0,126122
46,3,4,0,0,4816,0,0,0,0,4816,0,0,0,0,0,5628,0,0,127407
46,3,7,0,0,4816,0,0,0,0,4816,0,0,0,0,0,0,6300,0,137034
46,3,10,0,0,4816,0,0,0,0,0,5628,0,0,0,0,4816,0,0,130697
46,3,13,0,0,4816,0,0,0,0,0,5628,0,0,0,0,0,5628,0,143813
46,3,16,0,0,4816,0,0,0,0,0,5628,0,0,0,0,0,0,6300,165593
46,3,19,0,0,4816,0,0,0,0,0,0,6300,0,0,0,0,4816,0,141731
46,3,22,0,0,4816,0,0,0,0,0,0,6300,0,0,0,0,0,5628,166742
46,3,25,0,0,4816,0,0,0,0,0,0,6300,0,0,0,0,0,0,202759
46,3,28,0,0,0,5628,0,0,0,0,4816,0,0,0,0,4816,0,0,135530
46,3,31,0,0,0,5628,0,0,0,0,4816,0,0,0,0,0,5628,0,148646
46,3,34,0,0,0,5628,0,0,0,0,4816,0,0,0,0,0,0,6300,170426
46,3,37,0,0,0,5628,0,0,0,0,0,5628,0,0,0,0,4816,0,151691
46,3,40,0,0,0,5628,0,0,0,0,0,5628,0,0,0,0,0,5628,176702
46,3,43,0,0,0,5628,0,0,0,0,0,5628,0,0,0,0,0,0,212719
46,3,46,0,0,0,5628,0,0,0,0,0,0,6300,0,0,0,0,4816,174775
46,3,49,0,0,0,5628,0,0,0,0,0,0,6300,0,0,0,0,0,213784
46,3,55,0,0,0,0,6300,0,0,0,0,4816,0,0,0,0,4816,0,148633
46,3,58,0,0,0,0,6300,0,0,0,0,4816,0,0,0,0,0,5628,173644
46,3,61,0,0,0,0,6300,0,0,0,0,4816,0,0,0,0,0,0,209661
46,3,64,0,0,0,0,6300,0,0,0,0,0,5628,0,0,0,0,4816,176464
46,3,67,0,0,0,0,6300,0,0,0,0,0,5628,0,0,0,0,0,215473
46,3,73,0,0,0,0,6300,0,0,0,0,0,0,6300,0,0,0,0,213689
47,3,1,0,0,4623,0,0,0,0,4623,0,0,0,0,4623,0,0,0,166844
47,3,4,0,0,4623,0,0,0,0,4623,0,0,0,0,0,5267,0,0,164548
47,3,7,0,0,4623,0,0,0,0,4623,0,0,0,0,0,0,5796,0,169846
47,3,10,0,0,4623,0,0,0,0,0,5267,0,0,0,0,4623,0,0,165610
47,3,13,0,0,4623,0,0,0,0,0,5267,0,0,0,0,0,5267,0,173743
47,3,16,0,0,4623,0,0,0,0,0,5267,0,0,0,0,0,0,5796,191533
47,3,19,0,0,4623,0,0,0,0,0,0,5796,0,0,0,0,4623,0,170561
47,3,22,0,0,4623,0,0,0,0,0,0,5796,0,0,0,0,0,5267,190976
47,3,25,0,0,4623,0,0,0,0,0,0,5796,0,0,0,0,0,0,219742
47,3,28,0,0,0,5267,0,0,0,0,4623,0,0,0,0,4623,0,0,167172
47,3,31,0,0,0,5267,0,0,0,0,4623,0,0,0,0,0,5267,0,175305
47,3,34,0,0,0,5267,0,0,0,0,4623,0,0,0,0,0,0,5796,193095
47,3,37,0,0,0,5267,0,0,0,0,0,5267,0,0,0,0,4623,0,176287
47,3,40,0,0,0,5267,0,0,0,0,0,5267,0,0,0,0,0,5267,196702
47,3,43,0,0,0,5267,0,0,0,0,0,5267,0,0,0,0,0,0,225468
47,3,46,0,0,0,5267,0,0,0,0,0,0,5796,0,0,0,0,4623,193754
47,3,49,0,0,0,5267,0,0,0,0,0,0,5796,0,0,0,0,0,224951
47,3,55,0,0,0,0,5796,0,0,0,0,4623,0,0,0,0,4623,0,171612
47,3,58,0,0,0,0,5796,0,0,0,0,4623,0,0,0,0,0,5267,192027
47,3,61,0,0,0,0,5796,0,0,0,0,4623,0,0,0,0,0,0,220793
47,3,64,0,0,0,0,5796,0,0,0,0,0,5267,0,0,0,0,4623,192936
47,3,67,0,0,0,0,5796,0,0,0,0,0,5267,0,0,0,0,0,224133
47,3,73,0,0,0,0,5796,0,0,0,0,0,0,5796,0,0,0,0,221406
48,3,1,0,0,6468,0,0,0,0,6468,0,0,0,0,6468,0,0,0,223738
48,3,4,0,0,6468,0,0,0,0,6468,0,0,0,0,0,7392,0,0,221168
48,3,7,0,0,6468,0,0,0,0,6468,0,0,0,0,0,0,8151,0,229379
48,3,10,0,0,6468,0,0,0,0,0,7392,0,0,0,0,6468,0,0,223050
48,3,13,0,0,6468,0,0,0,0,0,7392,0,0,0,0,0,7392,0,235328
48,3,16,0,0,6468,0,0,0,0,0,7392,0,0,0,0,0,0,8151,260773
48,3,19,0,0,6468,0,0,0,0,0,0,8151,0,0,0,0,6468,0,231090
48,3,22,0,0,6468,0,0,0,0,0,0,8151,0,0,0,0,0,7392,260302
48,3,25,0,0,6468,0,0,0,0,0,0,8151,0,0,0,0,0,0,301672
48,3,28,0,0,0,7392,0,0,0,0,6468,0,0,0,0,6468,0,0,225813
48,3,31,0,0,0,7392,0,0,0,0,6468,0,0,0,0,0,7392,0,238091
48,3,34,0,0,0,7392,0,0,0,0,6468,0,0,0,0,0,0,8151,263536
48,3,37,0,0,0,7392,0,0,0,0,0,7392,0,0,0,0,6468,0,239830
48,3,40,0,0,0,7392,0,0,0,0,0,7392,0,0,0,0,0,7392,269042
48,3,43,0,0,0,7392,0,0,0,0,0,7392,0,0,0,0,0,0,310412
48,3,46,0,0,0,7392,0,0,0,0,0,0,8151,0,0,0,0,6468,265121
48,3,49,0,0,0,7392,0,0,0,0,0,0,8151,0,0,0,0,0,309978
48,3,55,0,0,0,0,8151,0,0,0,0,6468,0,0,0,0,6468,0,233607
48,3,58,0,0,0,0,8151,0,0,0,0,6468,0,0,0,0,0,7392,262819
48,3,61,0,0,0,0,8151,0,0,0,0,6468,0,0,0,0,0,0,304189
48,3,64,0,0,0,0,8151,0,0,0,0,0,7392,0,0,0,0,6468,264432
48,3,67,0,0,0,0,8151,0,0,0,0,0,7392,0,0,0,0,0,309289
48,3,73,0,0,0,0,8151,0,0,0,0,0,0,8151,0,0,0,0,305657
49,3,1,0,0,7600,0,0,0,0,7600,0,0,0,0,7600,0,0,0,248440
49,3,4,0,0,7600,0,0,0,0,7600,0,0,0,0,0,8760,0,0,247112
49,3,7,0,0,7600,0,0,0,0,7600,0,0,0,0,0,0,9680,0,257804
49,3,10,0,0,7600,0,0,0,0,0,8760,0,0,0,0,7600,0,0,250255
49,3,13,0,0,7600,0,0,0,0,0,8760,0,0,0,0,0,8760,0,266613
49,3,16,0,0,7600,0,0,0,0,0,8760,0,0,0,0,0,0,9680,297358
49,3,19,0,0,7600,0,0,0,0,0,0,9680,0,0,0,0,7600,0,261198
49,3,22,0,0,7600,0,0,0,0,0,0,9680,0,0,0,0,0,8760,297189
49,3,25,0,0,7600,0,0,0,0,0,0,9680,0,0,0,0,0,0,347451
49,3,28,0,0,0,8760,0,0,0,0,7600,0,0,0,0,7600,0,0,254874
49,3,31,0,0,0,8760,0,0,0,0,7600,0,0,0,0,0,8760,0,271232
49,3,34,0,0,0,8760,0,0,0,0,7600,0,0,0,0,0,0,9680,301977
49,3,37,0,0,0,8760,0,0,0,0,0,8760,0,0,0,0,7600,0,274141
49,3,40,0,0,0,8760,0,0,0,0,0,8760,0,0,0,0,0,8760,310132
49,3,43,0,0,0,8760,0,0,0,0,0,8760,0,0,0,0,0,0,360394
49,3,46,0,0,0,8760,0,0,0,0,0,0,9680,0,0,0,0,7600,305119
49,3,49,0,0,0,8760,0,0,0,0,0,0,9680,0,0,0,0,0,360238
49,3,55,0,0,0,0,9680,0,0,0,0,7600,0,0,0,0,7600,0,266186
49,3,58,0,0,0,0,9680,0,0,0,0,7600,0,0,0,0,0,8760,302177
49,3,61,0,0,0,0,9680,0,0,0,0,7600,0,0,0,0,0,0,352439
49,3,64,0,0,0,0,9680,0,0,0,0,0,8760,0,0,0,0,7600,304871
49,3,67,0,0,0,0,9680,0,0,0,0,0,8760,0,0,0,0,0,359990
49,3,73,0,0,0,0,9680,0,0,0,0,0,0,9680,0,0,0,0,355350
50,3,1,0,0,7095,0,0,0,0,7095,0,0,0,0,7095,0,0,0,165142
50,3,4,0,0,7095,0,0,0,0,7095,0,0,0,0,0,8385,0,0,169226
50,3,7,0,0,7095,0,0,0,0,7095,0,0,0,0,0,0,9417,0,184865
50,3,10,0,0,7095,0,0,0,0,0,8385,0,0,0,0,7095,0,0,175300
50,3,13,0,0,7095,0,0,0,0,0,8385,0,0,0,0,0,8385,0,197087
50,3,16,0,0,7095,0,0,0,0,0,8385,0,0,0,0,0,0,9417,230485
50,3,19,0,0,7095,0,0,0,0,0,0,9417,0,0,0,0,7095,0,193676
50,3,22,0,0,7095,0,0,0,0,0,0,9417,0,0,0,0,0,8385,232768
50,3,25,0,0,7095,0,0,0,0,0,0,9417,0,0,0,0,0,0,288257
50,3,28,0,0,0,8385,0,0,0,0,7095,0,0,0,0,7095,0,0,184224
50,3,31,0,0,0,8385,0,0,0,0,7095,0,0,0,0,0,8385,0,206011
50,3,34,0,0,0,8385,0,0,0,0,7095,0,0,0,0,0,0,9417,239409
50,3,37,0,0,0,8385,0,0,0,0,0,8385,0,0,0,0,7095,0,211635
50,3,40,0,0,0,8385,0,0,0,0,0,8385,0,0,0,0,0,8385,250727
50,3,43,0,0,0,8385,0,0,0,0,0,8385,0,0,0,0,0,0,306216
50,3,46,0,0,0,8385,0,0,0,0,0,0,9417,0,0,0,0,7095,247567
50,3,49,0,0,0,8385,0,0,0,0,0,0,9417,0,0,0,0,0,308328
50,3,55,0,0,0,0,9417,0,0,0,0,7095,0,0,0,0,7095,0,206622
50,3,58,0,0,0,0,9417,0,0,0,0,7095,0,0,0,0,0,8385,245714
50,3,61,0,0,0,0,9417,0,0,0,0,7095,0,0,0,0,0,0,301203
50,3,64,0,0,0,0,9417,0,0,0,0,0,8385,0,0,0,0,7095,250919
50,3,67,0,0,0,0,9417,0,0,0,0,0,8385,0,0,0,0,0,311680
50,3,73,0,0,0,0,9417,0,0,0,0,0,0,9417,0,0,0,0,308755
51,3,1,0,0,3020,0,0,0,0,3020,0,0,0,0,3020,0,0,0,50321
51,3,4,0,0,3020,0,0,0,0,3020,0,0,0,0,0,3620,0,0,53390
51,3,7,0,0,3020,0,0,0,0,3020,0,0,0,0,0,0,4100,0,61513
51,3,10,0,0,3020,0,0,0,0,0,3620,0,0,0,0,3020,0,0,56821
51,3,13,0,0,3020,0,0,0,0,0,3620,0,0,0,0,0,3620,0,67804
51,3,16,0,0,3020,0,0,0,0,0,3620,0,0,0,0,0,0,4100,83282
51,3,19,0,0,3020,0,0,0,0,0,0,4100,0,0,0,0,3020,0,66778
51,3,22,0,0,3020,0,0,0,0,0,0,4100,0,0,0,0,0,3620,84904
51,3,25,0,0,3020,0,0,0,0,0,0,4100,0,0,0,0,0,0,110982
51,3,28,0,0,0,3620,0,0,0,0,3020,0,0,0,0,3020,0,0,61860
51,3,31,0,0,0,3620,0,0,0,0,3020,0,0,0,0,0,3620,0,72843
51,3,34,0,0,0,3620,0,0,0,0,3020,0,0,0,0,0,0,4100,88321
51,3,37,0,0,0,3620,0,0,0,0,0,3620,0,0,0,0,3020,0,76019
51,3,40,0,0,0,3620,0,0,0,0,0,3620,0,0,0,0,0,3620,94145
51,3,43,0,0,0,3620,0,0,0,0,0,3620,0,0,0,0,0,0,120223
51,3,46,0,0,0,3620,0,0,0,0,0,0,4100,0,0,0,0,3020,93195
51,3,49,0,0,0,3620,0,0,0,0,0,0,4100,0,0,0,0,0,121725
51,3,55,0,0,0,0,4100,0,0,0,0,3020,0,0,0,0,3020,0,74510
51,3,58,0,0,0,0,4100,0,0,0,0,3020,0,0,0,0,0,3620,92636
51,3,61,0,0,0,0,4100,0,0,0,0,3020,0,0,0,0,0,0,118714
51,3,64,0,0,0,0,4100,0,0,0,0,0,3620,0,0,0,0,3020,95578
51,3,67,0,0,0,0,4100,0,0,0,0,0,3620,0,0,0,0,0,124108
51,3,73,0,0,0,0,4100,0,0,0,0,0,0,4100,0,0,0,0,123227
52,3,1,0,0,3473,0,0,0,0,3473,0,0,0,0,3473,0,0,0,57872
52,3,4,0,0,3473,0,0,0,0,3473,0,0,0,0,0,4163,0,0,61403
52,3,7,0,0,3473,0,0,0,0,3473,0,0,0,0,0,0,4715,0,70744
52,3,10,0,0,3473,0,0,0,0,0,4163,0,0,0,0,3473,0,0,65348
52,3,13,0,0,3473,0,0,0,0,0,4163,0,0,0,0,0,4163,0,77977
52,3,16,0,0,3473,0,0,0,0,0,4163,0,0,0,0,0,0,4715,95777
52,3,19,0,0,3473,0,0,0,0,0,0,4715,0,0,0,0,3473,0,76796
52,3,22,0,0,3473,0,0,0,0,0,0,4715,0,0,0,0,0,4163,97641
52,3,25,0,0,3473,0,0,0,0,0,0,4715,0,0,0,0,0,0,127630
52,3,28,0,0,0,4163,0,0,0,0,3473,0,0,0,0,3473,0,0,71145
